x_grid,f_post_mean,f_post_var,ci95_lo,ci95_hi,f_true
-0.5276381909547738,-0.3136358443472479,0.007583987995801262,-0.4843245911487583,-0.14294709754573748,-0.26823225920110244
-0.5175879396984925,-0.29344194140911917,0.007839405872149506,-0.466981163484273,-0.11990271933396537,-0.25665829944739854
-0.507537688442211,-0.27299597302670975,0.00821544288538851,-0.4506485704985973,-0.09534337555482222,-0.24517465161975194
-0.4974874371859297,-0.25227279433082744,0.008731093845158073,-0.43541582618178065,-0.06912976247987426,-0.2337698004394765
-0.48743718592964824,-0.23124896584054858,0.009404072330817697,-0.4213191746215915,-0.041178757059505605,-0.22243107775018942
-0.4773869346733668,-0.2099040819396713,0.010250100083442616,-0.4083399266869174,-0.011468237192425235,-0.21114455465507695
-0.46733668341708545,-0.1882221122073354,0.011282242854721533,-0.39640920150611547,0.019964977091444708,-0.19989492525113023
-0.457286432160804,-0.16619275719089785,0.012510318087432639,-0.38541784235379895,0.05303232797200322,-0.18866538169827968
-0.44723618090452255,-0.1438128227469856,0.013940399191569832,-0.3752289793444338,0.0876033338504626,-0.1774374804589589
-0.4371859296482412,-0.1210876171147891,0.015574437700806156,-0.3656908874760354,0.12351565324645716,-0.16619099967473966
-0.42713567839195976,-0.09803237476370973,0.017410019602706273,-0.3566485600765328,0.1605838105491133,-0.1549037878184863
-0.4170854271356784,-0.0746729999576031,0.019440290765937545,-0.3479527485787288,0.1986067486635226,-0.14355160398123312
-0.40703517587939697,-0.05104205878838729,0.021654052182776506,-0.3394622502891805,0.23737813271240588,-0.13210795043210044
-0.3969849246231155,-0.02717538225201117,0.02403546133456613,-0.33104151768481854,0.2766907531807962,-0.12054389843758256
-0.3869346733668342,-0.0031119493528281666,0.026563442998010157,-0.3225585374096672,0.3163346387040109,-0.10882790875505066
-0.37688442211055273,0.021106006891239093,0.02921111598547437,-0.3138826842160852,0.35609469799856336,-0.09692564873683328
-0.3668341708542714,0.04543288297834755,0.031945286077730235,-0.3048827047367989,0.39574847069349395,-0.08479980860881206
-0.35678391959798994,0.06981957778861822,0.0347260452799432,-0.2954249643299873,0.4350641199072237,-0.07240992023422167
-0.3467336683417085,0.09421335456550137,0.037506521067938794,-0.28537201308529947,0.47379872221630226,-0.059712182551670476
-0.33668341708542715,0.11855769176979299,0.04023282216112563,-0.274581481569853,0.511696865109439,-0.04665929889684099
-0.3266331658291457,0.1427921273109355,0.0428442504159552,-0.26290538611246905,0.54848964073434,-0.033200332587128234
-0.31658291457286436,0.16685228948636963,0.04527452380025995,-0.25019280475534256,0.5838973837280819,-0.01928058846946526
-0.3065326633165829,0.19067038019992572,0.047454270777034555,-0.2362960430900749,0.6176368034899263,-0.0048415295976826506
-0.29648241206030146,0.21417565573248717,0.04931285429857256,-0.2210717004609725,0.6494230119259469,0.010179260200300369
-0.2864321608040201,0.23729485788281987,0.050780188228752784,-0.20438055585398382,0.6789702716196235,0.025848055415720703
-0.27638190954773867,0.2599526384215644,0.051788850501542145,-0.1860877724009577,0.7059930492440865,0.04223489542990763
-0.26633165829145733,0.28207197862201655,0.05227649024416357,-0.16606345282921203,0.7302074100732452,0.059413402680168384
-0.2562814070351759,0.30357460538913045,0.052188519650699455,-0.14418360736651187,0.7513328181447727,0.07746049497729898
-0.24623115577889443,0.3243814055028317,0.05148107597373904,-0.12033164969199378,0.7690944606976571,0.0964559732514225
-0.2361809045226131,0.3444128399581843,0.0501242334385838,-0.09440062289096707,0.7832263028073356,0.11648196518344586
-0.22613065326633164,0.3635900801893074,0.04810570932872401,-0.06629698981539295,0.7934771501940077,0.1376222050410062
-0.2160804020100502,0.3818401958563118,0.045436189684273674,-0.03594882541053018,0.7996292171231538,0.15996113083979022
-0.20603015075376885,0.39910003180056414,0.04215388017415009,-0.0033156066592439637,0.8015156702603723,0.18358278198508093
-0.1959798994974874,0.41531728514670274,0.038327507769929596,0.03160000139607266,0.7990345688973328,0.20856948412414283
-0.18592964824120606,0.43045146716392746,0.034058642675128335,0.0687337848469401,0.7921691494809149,0.23500031336286725
-0.1758793969849246,0.44447490442958126,0.029483209474130263,0.10792966599079606,0.7810201428683665,0.2629493395372567
-0.16582914572864316,0.45737378246176413,0.024771987915552508,0.14888704242844197,0.7658605224950863,0.29248365806647475
-0.15577889447236182,0.46914923507613737,0.020129899126571985,0.1910646787184731,0.7472337914338016,0.3236612320963581
-0.14572864321608037,0.47981848281657147,0.015793874552116727,0.23349806450048544,0.7261389011326576,0.35652858101750295
-0.13567839195979903,0.4894160247907969,0.012029112207241156,0.27444849827728457,0.7043835513043092,0.39111836759414836
-0.12562814070351758,0.4979949314587726,0.00912342007706776,0.3107824036513005,0.6852074592662447,0.4274469531350454
-0.11557788944723613,0.5056283565349174,0.0073789475477083555,0.3372627873134272,0.6739939257564077,0.4655120072903322
-0.10552763819095479,0.5124111954363096,0.007101109696874676,0.34724575410092084,0.6775766367716984,0.5052902747373108
-0.09547738693467334,0.5184618169197087,0.008584891797119054,0.3368586222126426,0.7000650116267748,0.5467356135001503
-0.085427135678392,0.5239238687876656,0.01209858413925842,0.3083364831887509,0.7395112543865803,0.5897774270407314
-0.07537688442211055,0.5289681627753919,0.0178650963337076,0.2669938241932111,0.7909425013575728,0.6343196126846768
-0.0653266331658291,0.5337946438855646,0.026041162773044368,0.21750406402437555,0.8500852237467538,0.6802401407985434
-0.055276381909547756,0.5386344496099308,0.03669495166280435,0.1631782919725454,0.9140906072473162,0.7273913613514746
-0.045226130653266305,0.5437520551066111,0.04978284034479939,0.10643551132101253,0.9810685988922097,0.7756011068463005
-0.035175879396984966,0.5494405394197217,0.06513160730032257,0.049231000721268736,1.0496500781181748,0.8246746239109082
-0.025125628140703515,0.5559833122254372,0.08245448950792361,-0.006828527463138778,1.1187951519140131,0.8743973220790181
-0.015075376884422065,0.5636305218752459,0.10137869289677882,-0.06043388716621323,1.187694930916705,0.9245382805434852
-0.005025125628140725,0.5725976211062257,0.1214650188222612,-0.11049828453777577,1.2556935267502272,0.9748544058830724
0.005025125628140614,0.5830648193674868,0.14222739769703277,-0.15611091818950384,1.3222405569244775,1.02509509034177
0.015075376884422065,0.5951764251518806,0.16315209111208956,-0.19650853315931727,1.3868613834630785,1.0750071854801002
0.025125628140703515,0.6090400758049825,0.1837159660176785,-0.23105709420186482,1.44913724581183,1.1243400835420523
0.035175879396984966,0.6247258520536497,0.20340340158804526,-0.25923936645929313,1.5086910705665926,1.1728506911063896
0.045226130653266416,0.642265274261848,0.22172152090406905,-0.2806460945624132,1.5651766430861092,1.2203080873659673
0.055276381909547645,0.661650494871624,0.23821382497758145,-0.294969717142463,1.618270706885711,1.2664976818545044
0.0653266331658291,0.6828407160202997,0.25247826748441554,-0.3020047096014731,1.6676861416420725,1.311224721199891
0.07537688442211055,0.7057746421560515,0.2641885531912225,-0.30165115954817356,1.7132004438602766,1.3543170379049547
0.085427135678392,0.7303732801439291,0.27310406021454664,-0.2939101560787807,1.754656716366639,1.3956269819388398
0.09547738693467345,0.7565405659824894,0.2790743726152965,-0.2788782429247677,1.7919593748897467,1.4350325236681036
0.1055276381909549,0.7841639325876524,0.2820403823753843,-0.25674256318095234,1.825070428356257,1.4724375604183675
0.11557788944723613,0.8131148236514084,0.2820322113696679,-0.22777659393148053,1.8540062412342975,1.507771495651513
0.12562814070351758,0.8432491554987224,0.27916426652314885,-0.19233640169842603,1.8788347126958707,1.540988187391709
0.13567839195979903,0.8744077287589389,0.27362779222511396,-0.1508573718916184,1.8996728294094962,1.5720643803162577
0.14572864321608048,0.9064166001874101,0.2656813153734553,-0.10385135493076847,1.9166845553055887,1.600997744075298
0.15577889447236193,0.9390908599190793,0.25563643129073327,-0.05189496967006313,1.9300766895082218,1.6278046399775796
0.16582914572864316,0.9722521584743583,0.2438307970581982,0.004419326845479188,1.9400849901032373,1.652517730787342
0.1758793969849246,1.005737267334933,0.23060952471558024,0.06450958491830694,1.946964949751559,1.6751835358951819
0.18592964824120606,1.0393973423836196,0.21631571427112894,0.12780617966648966,1.9509885051007494,1.6958600184469355
0.1959798994974875,1.073096890918496,0.2012823282946349,0.1937527078043586,1.9524410740326332,1.7146142738617671
0.20603015075376896,1.106712779528356,0.18582517612215235,0.2618068696242647,1.9516186894324474,1.7315203719756778
0.2160804020100502,1.1401332802771464,0.17023704693331732,0.33144134913214507,1.9488252114221478,1.7466573888945598
0.22613065326633164,1.1732571527234643,0.1547830064116947,0.4021447112266575,1.9443695942202712,1.760107650265678
0.2361809045226131,1.2059927593746542,0.1396968492005877,0.47342234235730185,1.9385631763920066,1.771955195494315
0.24623115577889454,1.238257156393714,0.1251785873438789,0.5447976686511025,1.9317166441363254,1.7822844625961571
0.256281407035176,1.2699741423701525,0.11139143936405703,0.6158171631511262,1.9241311215891788,1.7911791858388422
0.2663316582914572,1.301071692441076,0.09845972757646296,0.6860571483384669,1.916086236543685,1.7987214929032764
0.27638190954773867,1.3314807907524187,0.08647058833542229,0.755125507832796,1.9078360736720414,1.8049911847195836
0.2864321608040201,1.3611345312235403,0.07547684446862131,0.8226627625014878,1.8996062999455927,1.8100651790985594
0.29648241206030157,1.3899672282893576,0.06550041275970943,0.8883434791927864,1.8915909773859287,1.814017098477511
0.306532663316583,1.4179135349963725,0.05653610677216764,0.9518780129854862,1.8839490570072588,1.8169169822377675
0.31658291457286425,1.4449075660170692,0.0485557022932216,1.0130145399913644,1.876800592042774,1.818831104870566
0.3266331658291457,1.470882023159759,0.04151214070616524,1.0715412667413784,1.8702227795781396,1.8198218825479882
0.33668341708542715,1.4957673244849798,0.035343757429563416,1.1272885889500635,1.8642460600198962,1.8199478522162014
0.3467336683417086,1.519491649200683,0.029979008915399674,1.1801284799418499,1.858854818459516,1.8192637090282748
0.35678391959799005,1.5419845508232533,0.025342788782932578,1.2299639467143038,1.8540051549322027,1.8178203896668117
0.3668341708542713,1.5631792316566127,0.021360396482843266,1.276721382875172,1.8496370804380533,1.8156651907961305
0.37688442211055273,1.5830131331593267,0.01795961070792121,1.3203467278168275,1.8456795385018259,1.8128419134776224
0.3869346733668342,1.601428490538357,0.015072242755175304,1.3608011276548282,1.8420558534218856,1.8093910258480532
0.39698492462311563,1.6183729075813218,0.012635239193659876,1.3980560110745768,1.8386898040880668,1.8053498376815411
0.4070351758793971,1.6337999536615813,0.010591371666700933,1.4320877492841606,1.835512158039002,1.800752681625757
0.4170854271356783,1.6476697848994746,0.008889558480471908,1.4628722528310487,1.8324673169679004,1.7956310969233307
0.42713567839195976,1.6599497915163848,0.007484867609267827,1.4903801379584345,1.829519445074335,1.7900140123077668
0.4371859296482412,1.6706153157950998,0.006338233655179881,1.5145737879579915,1.8266568436322081,1.7839279255099456
0.44723618090452266,1.679650899737703,0.005415636929089085,1.5354125177903566,1.8238892816850496,1.7773970774388332
0.4572864321608041,1.6870508955865886,0.004687045525561866,1.5528653744190704,1.8212364167541069,1.7704436196215645
0.46733668341708534,1.6928186149446374,0.004125801758948719,1.5669231025656116,1.818714127323663,1.7630877739165678
0.4773869346733668,1.6969653266221454,0.0037081542017808064,1.5776118801634815,1.8163187730808092,1.7553479838614103
0.48743718592964824,1.6995092852013622,0.0034128687921597747,1.5850065483259452,1.8140120220767793,1.7472410572961605
0.4974874371859297,1.7004747873923844,0.003220911955829265,1.589238752900347,1.8117108218844218,1.738782300123828
0.5075376884422111,1.6998912532757895,0.003115197380497074,1.5904959048512903,1.8092866017002887,1.729985641241226
0.5175879396984926,1.6977923295832462,0.0030803878639074217,1.589009895256804,1.8065747639096885,1.720863748804738
0.5276381909547738,1.694215014712939,0.0031027441393367237,1.5850385434122234,1.8033914860136544,1.7114281380930496
0.5376884422110553,1.6891992126671203,0.003170027059657826,1.5788453457100375,1.799553079624203,1.7016892712991878
0.5477386934673367,1.6827885188062792,0.003271452032711067,1.5706831659953504,1.794893871617208,1.6916566496323409
0.5577889447236182,1.675030008027442,0.0033976118864217607,1.5607834946326,1.789276521422284,1.6813388981404256
0.5678391959798996,1.6659733158954533,0.003540440560759038,1.549350177289892,1.7825964545010144,1.6707438436808566
0.5778894472361809,1.6556697157832818,0.003693245993299691,1.5365564343749516,1.774782997191612,1.659878586472563
0.5879396984924623,1.6441712066334124,0.0038507930361713805,1.5225438802311768,1.765798533035648,1.6487495656595237
0.5979899497487438,1.631529608416928,0.004009414604931318,1.5074225290608165,1.7556366877730394,1.637362619306996
0.6080402010050252,1.617795662386562,0.004167128902030113,1.4912711889040025,1.7443201358691214,1.6257230392379127
0.6180904522613067,1.6030181332338433,0.004323741548900781,1.4741380124461236,1.731898254021563,1.6138356210999405
0.6281407035175879,1.587242981718836,0.004480880028799439,1.4560418052049193,1.7184441582327528,1.6017047100345374
0.6381909547738693,1.5705136355936993,0.004641502332512933,1.4369816343333959,1.7040456368540027,1.589334242298839
0.6482412060301508,1.552872110555062,0.004809181436980599,1.4169495171119384,1.6887947039981857,1.5767277831700508
0.6582914572864322,1.5343593876587291,0.004987912633622068,1.395934082265089,1.6727846930523693,1.5638885614406954
0.6683417085427137,1.5150156663495091,0.005182055451991964,1.3739221362909968,1.6561091964080215,1.5508195007919974
0.6783919597989949,1.4948806193636293,0.005396337973959844,1.3508994679556614,1.6388617707715971,1.5375232483121386
0.6884422110552764,1.4739936501408888,0.005635914944794663,1.326851097315667,1.6211362029661105,1.5240022004062936
0.6984924623115578,1.4523941533842384,0.005906468616597228,1.3017611894038403,1.6030271173646364,1.5102585263264423
0.7085427135678393,1.4301217794137095,0.006214339922695179,1.2756128533057796,1.5846307055216395,1.496294189530992
0.7185929648241207,1.4072166981023653,0.006566675151198841,1.2483880506207303,1.5660453455840002,1.482110967067312
0.728643216080402,1.38371932836665,0.006971327212669546,1.220070159043395,1.547368497689905,1.4677104671544368
0.7386934673366834,1.359668932998144,0.007435965413272835,1.1906541267484283,1.5286837392478596,1.4530941451283357
0.7487437185929648,1.3351039409617493,0.007967481766103717,1.1601528679365631,1.5100550139869355,1.4382633178984092
0.7587939698492463,1.3100631488442167,0.008571748205823236,1.1285990259232093,1.4915272717652241,1.4232191770510498
0.7688442211055277,1.2845869426006828,0.00925348711202064,1.0960446500254135,1.4731292351759522,1.407962800724318
0.778894472361809,1.258718526922312,0.01001627028027978,1.0625591429797567,1.4548779108648673,1.3924951643668753
0.7889447236180904,1.2325051657931902,0.01086266149917627,1.0282259441008321,1.4367843874855484,1.376817150484289
0.7989949748743719,1.2059994378292431,0.0117945116312818,0.9931384599992703,1.418860415659216,1.3609295574666054
0.8090452261306533,1.1792605100239153,0.012813408025517548,0.9573957127467713,1.4011253073010592,1.3448331075826503
0.8190954773869348,1.1523549363297767,0.013921289953583443,0.9210974445901875,1.3836124280693658,1.3285284542187656
0.829145728643216,1.125351516649065,0.015121320255585725,0.8843327126236153,1.3663703206745148,1.3120161884326338
0.8391959798994975,1.0983147413025884,0.016418472875042306,0.8471709470396951,1.3494585355654818,1.295296844886348
0.8492462311557789,1.0713040483266272,0.017819645243959143,0.8096631700809038,1.3329449265723505,1.2783709072170295
0.8592964824120604,1.0443737674674811,0.019333678393167415,0.7718443948941895,1.3169031400407727,1.2612388128978758
0.8693467336683418,1.0175730497800268,0.020971326781822872,0.7337360385129077,1.301410061047146,1.2439009576376494
0.879396984924623,0.990945782420997,0.022745179165984602,0.6953482853340858,1.2865432795079081,1.2263576993621559
0.8894472361809045,0.9645304882022636,0.02466953093977672,0.6566823599665275,1.2723786164379998,1.2086093618171865
0.8994974874371859,0.9383602094391537,0.026760207948196512,0.6177326765387621,1.2589877423395452,1.1906562378287382
0.9095477386934674,0.9124623837099133,0.02903434050988542,0.5784888480775583,1.2464359193422683,1.1724985922529485
0.9195979899497488,0.8868594150211109,0.0315099865328999,0.5389387857609471,1.2347800442812746,1.1541366646451574
0.9296482412060301,0.8615709015039815,0.03420550683385176,0.49907417730785186,1.224067625700111,1.1355706716747278
0.9396984924623115,0.8366145200117141,0.03713918598733295,0.4588925364193658,1.2143365036040623,1.116800809309766
0.949748743718593,0.8120061504504548,0.040328989126115315,0.41839740483257015,1.2056148960683393,1.0978272547935959
0.9597989949748744,0.7877599828536374,0.04379233858550022,0.3775982490094651,1.1979217166978096,1.078650168432778
0.9698492462311559,0.7638886191433293,0.047545910849763506,0.3365101321783775,1.1912671061082811,1.059269695214601
0.9798994974874373,0.7404031698177259,0.051605455248992765,0.2951532210422874,1.1856531185931645,1.0396859662702647
0.9899497487437185,0.7173133457940339,0.0559856351676137,0.2535521830605588,1.1810745085275092,1.019899100198455
1.0,0.6946275456260198,0.060699891964381435,0.21173552356480607,1.1775195676872334,0.9999092042625952
